BOARD;CHANNEL;TIMETAG;ENERGY;ENERGYSHORT;FLAGS
0;3;1625857223517999;11819;10929;0x4000
0;3;1625911357943999;1058;1483;0x4000
0;3;1625919690559999;1575;1949;0x4000
0;3;1625947601799998;962;1383;0x4000
0;3;1625969901787998;6223;6212;0x4000
0;3;1625986150463999;3400;3651;0x4000
0;3;1626003812129998;10388;9845;0x4000
0;3;1626072260575999;161;576;0x4000
0;3;1626076880439999;1346;1756;0x4000
0;3;1626115874615999;7740;7451;0x4000
0;3;1626177794523998;3527;3776;0x4000
0;3;1626330370159998;1130;1477;0x4000
0;3;1626356671581998;16383;16383;0x4080
0;3;1626408386727999;990;1383;0x4000
0;3;1626416295823999;8176;7824;0x4000
0;3;1626436422485999;8824;8406;0x4000
0;3;1626456739599999;898;1320;0x4000
0;3;1626577175223999;2571;2877;0x4000
0;3;1626595216925999;7681;7366;0x4000
0;3;1626608219719999;2075;2420;0x4000
0;3;1626636067925999;1046;1447;0x4000
0;3;1626724034231999;3979;4181;0x4000
0;3;1626818151587999;6816;6676;0x4000
0;3;1626838912815998;665;1081;0x4000
0;3;1627001980831998;875;1267;0x4000
0;3;1627012084533998;1511;1937;0x4000
0;3;1627037723479998;361;794;0x4000
0;3;1627041134427998;63;492;0x4000
0;3;1627052919687999;2093;2439;0x4000
0;3;1627084616495998;1291;1676;0x4000
0;3;1627257162303998;756;1202;0x4000
0;3;1627325764063999;16383;390;0x4080
0;3;1627345199487998;552;1011;0x4000
0;3;1627511966749998;2203;2538;0x4000
0;3;1627636017469998;900;1319;0x4000
0;3;1627646508567999;2071;2426;0x4000
0;3;1627777446237998;2385;2729;0x4000
0;3;1627845031311999;8497;8104;0x4000
0;3;1627861094743998;854;1285;0x4000
0;3;1627908922199998;4094;4271;0x4000
0;3;1627920139631998;416;860;0x4000
0;3;1628048372065999;5091;5148;0x4000
0;3;1628060621843998;869;1303;0x4000
0;3;1628140418749998;3055;3332;0x4000
0;3;1628181431375999;571;1035;0x4000
0;3;1628318584207999;16383;16383;0x4480
0;3;1628322290007999;1639;1990;0x4000
0;3;1628470158399998;16383;16383;0x4080
0;3;1628612107165998;1004;1407;0x4000
0;3;1628618898685998;7560;7300;0x4000
0;3;1628672955783999;2063;2409;0x4000
0;3;1628715709759998;1935;2298;0x4000
0;3;1628787399965999;4783;4851;0x4000
0;3;1628797201905999;8015;7648;0x4000
0;3;1628843902587999;5535;5563;0x4000
0;3;1628864186567998;1310;1720;0x4000
0;3;1628931419399998;16383;366;0x4080
0;3;1629031621671998;2048;2397;0x4000
0;3;1629031653735998;5662;5630;0x4000
0;3;1629033864991999;5258;5285;0x4000
0;3;1629053573549999;101;583;0x4000
0;3;1629092172375999;8251;7915;0x4000
0;3;1629094651879999;9477;8923;0x4000
0;3;1629275789365999;3125;3394;0x4000
0;3;1629419661605999;5903;5890;0x4000
0;3;1629434662493998;1098;1535;0x4000
0;3;1629446979773998;4924;4985;0x4000
0;3;1629491484661998;1378;1761;0x4000
0;3;1629501419031999;5080;5161;0x4000
0;3;1629558055355998;437;911;0x4000
0;3;1629574301765998;4861;4951;0x4000
0;3;1629581646171998;2171;2537;0x4000
0;3;1629644410437998;2131;2484;0x4000
0;3;1629727101439998;1478;1883;0x4000
0;3;1629728073069999;3809;3972;0x4000
0;3;1629849121437998;358;797;0x4000
0;3;1629885032559999;3095;3386;0x4000
0;3;1629978804477999;16383;16383;0x4480
0;3;1629998515381998;16383;16383;0x4480
0;3;1630012543145998;7183;6995;0x4000
0;3;1630036774959999;7089;6883;0x4000
0;3;1630041523659999;9653;9042;0x4000
0;3;1630042050503998;6741;6618;0x4000
0;3;1630096129423999;693;1129;0x4000
0;3;1630257202149998;986;1425;0x4000
0;3;1630361099511999;16348;14396;0x4000
0;3;1630368119343998;772;1197;0x4000
0;3;1630382687353998;3864;4063;0x4000
0;3;1630400151253998;4870;4949;0x4000
0;3;1630459392471998;16383;16383;0x4080
0;3;1630508708085999;3905;4180;0x4000
0;3;1630510044223999;6965;6764;0x4000
0;3;1630643194207999;6307;6215;0x4000
0;3;1630814093983998;3261;3549;0x4000
0;3;1630875927419998;8831;8367;0x4000
0;3;1630883178669999;997;1415;0x4000
0;3;1630950019045999;9912;9310;0x4000
0;3;1630983354521998;16383;363;0x4080
0;3;1630983621477998;7569;7337;0x4000
0;3;1631034660517999;1756;2132;0x4000
0;3;1631082496707999;16383;16383;0x4480
0;3;1631113407215998;3000;3259;0x4000
0;3;1631135079701999;785;1181;0x4000
0;3;1631212362159999;2651;2943;0x4000
0;3;1631222206483999;2404;2732;0x4000
0;3;1631259583455998;4282;4401;0x4000
0;3;1631282781311999;1521;1878;0x4000
0;3;1631374814395998;7669;7383;0x4000
0;3;1631432123373999;356;809;0x4000
0;3;1631456427533999;994;1402;0x4000
0;3;1631503671519998;8343;7973;0x4000
0;3;1631506076111999;6107;6053;0x4000
0;3;1631555685695998;2385;2712;0x4000
0;3;1631621525233999;5330;5379;0x4000
0;3;1631637281193998;5857;5854;0x4000
0;3;1631683463551999;2077;2406;0x4000
0;3;1631698731407998;8268;7904;0x4000
0;3;1631718308621999;2778;3089;0x4000
0;3;1631731683843999;3943;4122;0x4000
0;3;1631739882553998;9708;9157;0x4000
0;3;1631745905559998;16383;16383;0x4480
0;3;1631757087343998;7731;7402;0x4000
0;3;1631791814165999;1210;1601;0x4000
0;3;1631932670943998;921;1339;0x4000
0;3;1631938235327998;7119;6949;0x4000
0;3;1632060151431999;16383;19;0x4080
0;3;1632072165927998;16383;183;0x4080
0;3;1632086661623998;1047;1461;0x4000
0;3;1632092684415999;5035;5090;0x4000
0;3;1632132893627998;9945;9325;0x4000
0;3;1632160128061999;864;1271;0x4000
0;3;1632161798661998;6422;6342;0x4000
0;3;1632204038423999;263;706;0x4000
0;3;1632212870847999;3413;3668;0x4000
0;3;1632409731919998;6703;6569;0x4000
0;3;1632463655079999;694;1117;0x4000
0;3;1632569905607998;1602;1987;0x4000
0;3;1632642112391998;7703;7435;0x4000
0;3;1632655069473999;13369;12164;0x4000
0;3;1632711245133998;711;1129;0x4000
0;3;1632722723837998;4260;4452;0x4000
0;3;1632753408223998;3462;3713;0x4000
0;3;1632757186499999;3180;3437;0x4000
0;3;1632812990135999;1864;2235;0x4000
0;3;1632842308423999;170;636;0x4000
0;3;1632909745461999;10183;9524;0x4000
0;3;1632952042787998;9879;9243;0x4000
0;3;1633012551591999;498;926;0x4000
0;3;1633079752517998;1562;1944;0x4000
0;3;1633105967095999;697;1120;0x4000
0;3;1633171449987999;2334;2673;0x4000
0;3;1633184868783998;61;516;0x4000
0;3;1633261127237999;16383;110;0x4080
0;3;1633314222871999;7729;7433;0x4000
0;3;1633320089799998;2212;2554;0x4000
0;3;1633339500615998;117;557;0x4000
0;3;1633401923457998;2340;2651;0x4000
0;3;1633537116207998;16383;16383;0x4080
0;3;1633574263095998;6332;6242;0x4000
0;3;1633624844997998;3718;3896;0x4000
0;3;1633674805415998;3698;3916;0x4000
0;3;1633765657269999;1092;1498;0x4000
0;3;1633861917663999;78;546;0x4000
0;3;1633920858911999;3879;4061;0x4000
0;3;1633921616431998;1936;2278;0x4000
0;3;1633923053179998;6790;6669;0x4000
0;3;1633931277891999;16383;16383;0x4480
0;3;1633988443903999;2590;2902;0x4000
0;3;1633991334039998;4010;4182;0x4000
0;3;1634037976419998;6337;6251;0x4000
0;3;1634048247383999;16383;257;0x4080
0;3;1634184955703999;1572;1942;0x4000
0;3;1634263547269998;3361;3587;0x4000
0;3;1634422243263999;2292;2631;0x4000
0;3;1634486477205998;16383;48;0x4080
0;3;1634516441895999;838;1248;0x4000
0;3;1634676269533998;2425;2737;0x4000
0;3;1634687157087999;1220;1585;0x4000
0;3;1634765913835999;4951;5035;0x4000
0;3;1634848736845998;14203;12904;0x4000
0;3;1634851300771998;3297;3542;0x4000
0;3;1634883032157999;16383;16383;0x4080
0;3;1634901424431999;16;509;0x4000
0;3;1634944446429998;3457;3688;0x4000
0;3;1634988075797999;4990;5077;0x4000
0;3;1635032561647999;1725;2116;0x4000
0;3;1635060299415998;434;873;0x4000
0;3;1635070275755999;8705;8255;0x4000
0;3;1635129237255999;1291;1694;0x4000
0;3;1635181520205998;835;1252;0x4000
0;3;1635184576621999;2894;3174;0x4000
0;3;1635332762931998;1484;1885;0x4000
0;3;1635377895433999;5648;5666;0x4000
0;3;1635399846451999;14474;13062;0x4000
0;3;1635404533215999;1447;1818;0x4000
0;3;1635549532035998;5563;5586;0x4000
0;3;1635603665443998;16383;16213;0x4080
0;3;1635621517111998;1872;2225;0x4000
0;3;1635626999399999;4;470;0x4000
0;3;1635627196317999;741;1192;0x4000
0;3;1635649057071999;16383;16383;0x4480
0;3;1635667823467998;2551;2878;0x4000
0;3;1635702448587998;3072;3387;0x4000
0;3;1635717005119999;16383;429;0x4080
0;3;1635752927819998;1677;2023;0x4000
0;3;1635791280377998;16383;375;0x4080
0;3;1635854844501998;6590;6469;0x4000
0;3;1635876303373998;3603;3858;0x4000
0;3;1636081675481998;5922;5911;0x4000
0;3;1636175962921998;5947;5928;0x4000
0;3;1636200193567999;5614;5628;0x4000
0;3;1636229538383998;16383;308;0x4080
0;3;1636251346695999;779;1203;0x4000
0;3;1636263296469998;8317;7955;0x4000
0;3;1636263544817999;4942;5133;0x4000
0;3;1636298475551999;8444;8084;0x4000
0;3;1636321117179998;9698;9138;0x4000
0;3;1636418901467999;8500;8087;0x4000
0;3;1636479142461998;695;1140;0x4000
0;3;1636485590599999;5936;5905;0x4000
0;3;1636504177325998;5145;5200;0x4000
0;3;1636517698861998;1833;2205;0x4000
0;3;1636524468301999;16383;237;0x4080
0;3;1636557245151998;8569;8170;0x4000
0;3;1636576884015999;637;1042;0x4000
0;3;1636593665179998;3534;3773;0x4000
0;3;1636599206503998;1257;1665;0x4000
0;3;1636680962225998;2719;3027;0x4000
0;3;1636716500807998;4615;4747;0x4000
0;3;1636736665167998;9286;8800;0x4000
0;3;1636753747315998;364;793;0x4000
0;3;1636770439907999;1430;1827;0x4000
0;3;1636795548547999;893;1322;0x4000
0;3;1636816060471999;13015;11880;0x4000
0;3;1636863601171998;16383;16383;0x4480
0;3;1636881417981998;5490;5494;0x4000
0;3;1636886890313998;3459;3728;0x4000
0;3;1636938707999998;4350;4526;0x4000
0;3;1637023583851999;2432;2764;0x4000
0;3;1637037049477998;216;638;0x4000
0;3;1637042980839998;225;657;0x4000
0;3;1637130430533998;505;950;0x4000
0;3;1637148043597998;2712;3030;0x4000
0;3;1637151827791999;16383;362;0x4080
0;3;1637155288015998;2949;3273;0x4000
0;3;1637203071823999;1884;2241;0x4000
0;3;1637205773189999;1077;1490;0x4000
0;3;1637292534959999;9464;8958;0x4000
0;3;1637327087093998;3411;3641;0x4000
0;3;1637340503267998;16383;16383;0x4480
0;3;1637381431475999;2580;2904;0x4000
0;3;1637402199791998;5689;5696;0x4000
0;3;1637483589751999;369;808;0x4000
0;3;1637604676951998;10468;9743;0x4000
0;3;1637612818197999;9376;8867;0x4000
0;3;1637689329581999;4455;4612;0x4000
0;3;1637689390983999;1598;1969;0x4000
0;3;1637721004219999;4327;4470;0x4000
0;3;1637793380175998;16383;339;0x4080
0;3;1637879545447998;2382;2684;0x4000
0;3;1637904706397998;705;1129;0x4000
0;3;1637917168581999;1300;1673;0x4000
0;3;1637918563551998;538;956;0x4000
0;3;1637927822297998;501;947;0x4000
0;3;1637968850279999;7878;7555;0x4000
0;3;1637972274359999;305;752;0x4000
0;3;1638059283447999;16383;322;0x4080
0;3;1638068914549998;4564;4699;0x4000
0;3;1638084185181999;211;669;0x4000
0;3;1638137178727999;925;1334;0x4000
0;3;1638140426655999;11115;10306;0x4000
0;3;1638199037725998;1857;2241;0x4000
0;3;1638199738183999;1284;1687;0x4000
0;3;1638209837783999;3484;3715;0x4000
0;3;1638269138903998;2954;3234;0x4000
0;3;1638416306101999;2980;3254;0x4000
0;3;1638416642143248;16383;16383;0x4480
0;3;1638492605897998;4261;4448;0x4000
0;3;1638531431831999;918;1341;0x4000
0;3;1638541668587999;4339;4504;0x4000
0;3;1638606479921999;10094;9463;0x4000
0;3;1638697025605999;7894;7585;0x4000
0;3;1638706137445998;9300;8761;0x4000
0;3;1638779757375998;8443;8035;0x4000
0;3;1638786111015998;1048;1456;0x4000
0;3;1638824464847999;6;472;0x4000
0;3;1638841058435999;4155;4349;0x4000
0;3;1638848463987999;6638;6509;0x4000
0;3;1638860314503999;3312;3572;0x4000
0;3;1638875278777999;6019;5983;0x4000
0;3;1638880623271998;5038;5097;0x4000
0;3;1638890967231998;194;672;0x4000
0;3;1638922563141998;2706;3031;0x4000
0;3;1638971564343999;2981;3246;0x4000
0;3;1639017270301998;2573;2877;0x4000
0;3;1639017361507999;587;1002;0x4000
0;3;1639025310703999;698;1112;0x4000
0;3;1639043950127998;4742;4815;0x4000
0;3;1639058531301999;16383;176;0x4080
0;3;1639092787599999;1421;1801;0x4000
0;3;1639112440091999;10440;9749;0x4000
0;3;1639118422303999;4147;4283;0x4000
0;3;1639131253231999;381;806;0x4000
0;3;1639188652055998;780;1203;0x4000
0;3;1639192136503998;5393;5432;0x4000
0;3;1639357282983999;2110;2439;0x4000
0;3;1639361986261999;4335;4526;0x4000
0;3;1639381014863998;515;939;0x4000
0;3;1639383040671998;334;771;0x4000
0;3;1639394777593998;6152;6102;0x4000
0;3;1639394850855998;16383;328;0x4080
0;3;1639421856271998;766;1194;0x4000
0;3;1639444813623999;7645;7374;0x4000
0;3;1639448242645999;2947;3232;0x4000
0;3;1639470595021999;1982;2346;0x4000
0;3;1639492978695999;16383;16383;0x4480
0;3;1639497353035999;2739;3044;0x4000
0;3;1639578977951998;416;862;0x4000
0;3;1639661647061998;2931;3216;0x4000
0;3;1639715647511999;9174;8640;0x4000
0;3;1639750258735999;5280;5367;0x4000
0;3;1639816053405998;9657;9068;0x4000
0;3;1639863701135999;1634;2030;0x4000
0;3;1639910424629998;578;1036;0x4000
0;3;1639952672415998;16383;16383;0x4480
0;3;1639987470387998;961;1376;0x4000
0;3;1640023125027998;10476;9799;0x4000
0;3;1640080669249999;4758;4834;0x4000
0;3;1640081203263998;8916;8464;0x4000
0;3;1640128475155998;2562;2905;0x4000
0;3;1640158793853998;3701;3926;0x4000
0;3;1640231069091999;2589;2907;0x4000
0;3;1640235884907998;16383;16383;0x4480
0;3;1640307675893998;4576;4694;0x4000
0;3;1640316492087999;16383;456;0x4080
0;3;1640366323925998;4433;4573;0x4000
0;3;1640383549015999;2758;3033;0x4000
0;3;1640448922691999;569;1025;0x4000
0;3;1640455990295998;249;704;0x4000
0;3;1640457707547999;14373;13013;0x4000
0;3;1640474884567998;3908;4090;0x4000
0;3;1640521228767999;1163;1571;0x4000
0;3;1640553889615999;5092;5122;0x4000
0;3;1640592583469998;358;820;0x4000
0;3;1640602296453998;1788;2179;0x4000
0;3;1640642936959998;104;577;0x4000
0;3;1640654596269998;402;848;0x4000
0;3;1640654865119999;2912;3205;0x4100
0;3;1640724723567998;1708;2086;0x4000
0;3;1640770733203421;16383;16383;0x4480
0;3;1640784861053998;874;1260;0x4000
0;3;1640793060129998;3542;3795;0x4000
0;3;1641018849797999;1767;2144;0x4000
0;3;1641119582749998;3542;3784;0x4000
0;3;1641122203927999;2027;2384;0x4000
0;3;1641136153247998;3446;3700;0x4000
0;3;1641196402013999;12383;11349;0x4000
0;3;1641260149847998;3959;4160;0x4000
0;3;1641286535939998;231;663;0x4000
0;3;1641292864527998;1142;1557;0x4000
0;3;1641311206195999;8211;7895;0x4000
0;3;1641363446513998;16383;16383;0x4480
0;3;1641382223255999;16383;16383;0x4080
0;3;1641386831077999;5055;5119;0x4000
0;3;1641389674615998;4468;4603;0x4000
0;3;1641457212815998;2794;3073;0x4000
0;3;1641479301945999;8043;7710;0x4000
0;3;1641603333135999;16383;272;0x4080
0;3;1641673030583998;3340;3582;0x4000
0;3;1641676064951998;5209;5252;0x4000
0;3;1641735990207998;8882;8413;0x4000
0;3;1641760553319998;532;972;0x4000
0;3;1641768530551998;1864;2223;0x4000
0;3;1641776813395998;16383;100;0x4080
0;3;1641847833423999;16383;433;0x4080
0;3;1641884865667999;3525;3754;0x4000
0;3;1641893464311999;3839;4023;0x4000
0;3;1641950631479999;16383;16383;0x4480
0;3;1642023025533998;3243;3509;0x4000
0;3;1642095590511999;2080;2439;0x4000
0;3;1642104374235999;90;553;0x4000
0;3;1642150755607998;3663;3880;0x4000
0;3;1642208104473999;9078;8618;0x4000
0;3;1642215197251998;7704;7415;0x4000
0;3;1642236171021998;4393;4517;0x4000
0;3;1642266089087998;554;1017;0x4000
0;3;1642280760487998;295;763;0x4000
0;3;1642286990797999;6869;6730;0x4000
0;3;1642325251903999;6476;6381;0x4000
0;3;1642340697879998;1901;2247;0x4000
0;3;1642491441939999;9913;9288;0x4000
0;3;1642524877563999;1896;2271;0x4000
0;3;1642569073479999;8146;7802;0x4000
0;3;1642576135149999;3123;3409;0x4000
0;3;1642590052169998;982;1404;0x4000
0;3;1642616291949999;5066;5127;0x4000
0;3;1642656230997999;725;1131;0x4000
0;3;1642716994347998;16383;16383;0x4480
0;3;1642740370679998;551;969;0x4000
0;3;1642799915335998;414;846;0x4000
0;3;1642971434563999;2132;2485;0x4000
0;3;1642986602391998;5882;5832;0x4000
0;3;1642990534079999;2335;2633;0x4000
0;3;1643018780263998;4447;4576;0x4000
0;3;1643107816287999;1431;1808;0x4000
0;3;1643171860367998;16383;294;0x4080
0;3;1643174405919999;8131;7798;0x4000
0;3;1643390181341999;16383;300;0x4080
0;3;1643524851211998;2244;2589;0x4000
0;3;1643556204635999;1030;1433;0x4000
0;3;1643558572877999;2439;2757;0x4000
0;3;1643635329837999;820;1229;0x4000
0;3;1643638239713999;9759;9228;0x4000
0;3;1643712246765998;2552;2880;0x4000
0;3;1643727503159998;4924;5024;0x4000
0;3;1643727627101998;1531;1896;0x4000
0;3;1643733214683999;13395;12182;0x4000
0;3;1643743982487998;271;734;0x4000
0;3;1643782201927999;2145;2486;0x4000
0;3;1643814054093999;1677;2056;0x4000
0;3;1643884262633873;16383;16383;0x4480
0;3;1643906557443998;7347;7085;0x4000
0;3;1643945685897999;2160;2490;0x4000
0;3;1643963976815999;6332;6237;0x4000
0;3;1644003647685999;1508;1888;0x4000
0;3;1644005003269999;1907;2249;0x4000
0;3;1644014218883936;16383;16383;0x4480
0;3;1644061727151999;982;1401;0x4000
0;3;1644085292919998;820;1250;0x4000
0;3;1644150526759998;1390;1775;0x4000
0;3;1644155969351998;7228;7008;0x4000
0;3;1644169192415999;1635;2020;0x4000
0;3;1644185082949999;1736;2116;0x4000
0;3;1644213956025999;1980;2313;0x4000
0;3;1644226806077998;2685;2996;0x4000
0;3;1644258511903999;369;813;0x4000
0;3;1644330432727999;16383;294;0x4080
0;3;1644438451157999;877;1303;0x4000
0;3;1644443749103998;4532;4662;0x4000
0;3;1644473654759998;253;701;0x4000
0;3;1644486617629999;16383;14923;0x4080
0;3;1644573975407999;5419;5438;0x4000
0;3;1644575146413998;6293;6227;0x4000
0;3;1644720624781999;8048;7763;0x4000
0;3;1644723803389999;2169;2496;0x4000
0;3;1644830340933999;282;716;0x4000
0;3;1644869802947999;1105;1511;0x4000
0;3;1644883503959999;5888;5868;0x4000
0;3;1644948301163999;9543;8980;0x4000
0;3;1644971708387998;2091;2442;0x4000
0;3;1644982471479998;125;597;0x4000
0;3;1645024289547998;1854;2191;0x4000
0;3;1645071947031998;1294;1679;0x4000
0;3;1645147875405999;354;816;0x4000
0;3;1645235642013999;3594;3831;0x4000
0;3;1645251868557999;623;1049;0x4000
0;3;1645278776687998;758;1172;0x4000
0;3;1645283145159999;2550;2851;0x4000
0;3;1645294229111998;16383;16383;0x4480
0;3;1645299269073999;6000;5946;0x4000
0;3;1645314656707671;16383;16383;0x4480
0;3;1645346264149999;1160;1571;0x4000
0;3;1645413503517998;3651;3890;0x4000
0;3;1645453629293998;3589;3833;0x4000
0;3;1645478652551998;2602;2904;0x4000
0;3;1645558379999999;5560;5525;0x4000
0;3;1645589743273999;16383;16383;0x4480
0;3;1645674184479999;203;634;0x4000
0;3;1645692207293998;16383;361;0x4080
0;3;1645829165765998;3323;3573;0x4000
0;3;1645902338375999;457;882;0x4000
0;3;1645991823693999;1032;1434;0x4000
0;3;1646008251871998;1110;1509;0x4000
0;3;1646070377515998;4648;4762;0x4000
0;3;1646112205691998;7516;7245;0x4000
0;3;1646118887193998;2443;2766;0x4000
0;3;1646145756883998;2584;2907;0x4000
0;3;1646285611525999;2557;2874;0x4000
0;3;1646301781747998;6817;6699;0x4000
0;3;1646316581599999;860;1271;0x4000
0;3;1646316625925999;1949;2315;0x4000
0;3;1646392965383999;2020;2384;0x4000
0;3;1646436001349999;2717;3021;0x4000
0;3;1646437214611998;5404;5421;0x4000
0;3;1646493102013998;4037;4199;0x4000
0;3;1646540562291999;3264;3535;0x4000
0;3;1646555588863999;4721;4813;0x4000
0;3;1646665098795998;6457;6348;0x4000
0;3;1646666673575998;951;1370;0x4000
0;3;1646703471151998;16383;16383;0x4480
0;3;1646742572013999;4784;4876;0x4000
0;3;1646836331375998;4254;4396;0x4000
0;3;1646846276079998;5389;5399;0x4000
0;3;1646920279747999;6503;6386;0x4000
0;3;1646922837683999;2087;2431;0x4000
0;3;1646995549119999;8546;8155;0x4000
0;3;1647053106957999;825;1240;0x4000
0;3;1647073614935999;16383;16383;0x4080
0;3;1647115737357999;2921;3194;0x4000
0;3;1647183748543998;139;580;0x4000
0;3;1647190444557999;2588;2910;0x4000
0;3;1647193034719998;11613;10731;0x4000
0;3;1647194178887998;1756;2120;0x4000
0;3;1647437599765999;2126;2453;0x4000
0;3;1647441373239998;2236;2562;0x4000
0;3;1647443810875999;4261;4380;0x4000
0;3;1647503375383999;763;1202;0x4000
0;3;1647520630475998;624;1041;0x4000
0;3;1647541192543999;5115;5178;0x4000
0;3;1647593445599998;2644;2963;0x4000
0;3;1647647842095999;6030;5987;0x4000
0;3;1647704476071999;16383;305;0x4080
0;3;1647753921335999;16383;145;0x4080
0;3;1647755947863998;445;884;0x4000
0;3;1647834080047998;15478;13878;0x4000
0;3;1647837990473999;9775;9195;0x4000
0;3;1647928679533999;6378;6295;0x4000
0;3;1647930791725999;3513;3761;0x4000
0;3;1647982006741999;8659;8152;0x4000
0;3;1648007548163999;8399;8032;0x4000
0;3;1648037216103999;9900;9412;0x4000
0;3;1648122049117999;41;507;0x4000
0;3;1648191357783999;2139;2486;0x4000
0;3;1648192767541998;5594;5599;0x4000
0;3;1648221625903999;4205;4336;0x4000
0;3;1648247117773998;2177;2482;0x4000
0;3;1648345141685998;3092;3401;0x4000
0;3;1648352489699999;2370;2711;0x4000
0;3;1648355533799999;7311;7177;0x4000
0;3;1648435730485998;8041;7742;0x4000
0;3;1648447043667998;1695;2063;0x4000
0;3;1648515097031999;1705;2060;0x4000
0;3;1648555785271999;633;1076;0x4000
0;3;1648581564803999;1441;1832;0x4000
0;3;1648597488479999;1989;2317;0x4000
0;3;1648613700455998;667;1082;0x4000
0;3;1648750127135998;98;564;0x4000
0;3;1648828036329999;2422;2749;0x4000
0;3;1648835388805999;3276;3560;0x4000
0;3;1648846934951998;10004;9419;0x4000
0;3;1648916177775998;713;1135;0x4000
0;3;1649002121715998;5417;5459;0x4000
0;3;1649006474239998;949;1361;0x4000
0;3;1649023674903999;2564;2894;0x4000
0;3;1649140509117998;16383;16383;0x4480
0;3;1649163093911998;8390;8035;0x4000
0;3;1649197256315998;1733;2070;0x4000
0;3;1649445900741999;8971;8499;0x4000
0;3;1649488868967998;1448;1839;0x4000
0;3;1649509688855998;1932;2288;0x4000
0;3;1649521727303998;16383;64;0x4080
0;3;1649563180279999;8817;8379;0x4000
0;3;1649576561391998;6709;6563;0x4000
0;3;1649599590423998;1294;1684;0x4000
0;3;1649612506199999;9403;8869;0x4000
0;3;1649655220495998;291;743;0x4000
0;3;1649697367381999;1218;1606;0x4000
0;3;1649706770161999;1577;1927;0x4000
0;3;1649841736573999;1937;2308;0x4000
0;3;1649863984605998;172;638;0x4000
0;3;1649920872475999;641;1058;0x4000
0;3;1649941289773999;3602;3829;0x4000
0;3;1649946768113999;16383;14845;0x4080
0;3;1649955779701998;1149;1579;0x4000
0;3;1650048925857999;10036;9399;0x4000
0;3;1650057106547998;1213;1623;0x4000
0;3;1650074945359998;1311;1700;0x4000
0;3;1650126693405999;1250;1652;0x4000
0;3;1650131572991999;2287;2617;0x4000
0;3;1650134921311998;16383;292;0x4080
0;3;1650138747197999;16383;16383;0x4480
0;3;1650184509447999;1943;2321;0x4000
0;3;1650356476343998;3690;3919;0x4000
0;3;1650456760251998;266;716;0x4000
0;3;1650486207321998;8153;7830;0x4000
0;3;1650553172507999;9601;9063;0x4000
0;3;1650563547079999;3549;3802;0x4000
0;3;1650693329555999;7774;7515;0x4000
0;3;1650720106365998;839;1250;0x4000
0;3;1650775791201999;899;1313;0x4000
0;3;1650804308927998;4630;4710;0x4000
0;3;1650809198719999;1414;1785;0x4000
0;3;1650896530691999;1613;1999;0x4000
0;3;1650909016687998;903;1294;0x4000
0;3;1650911138413998;2326;2675;0x4000
0;3;1650928522127999;3164;3411;0x4000
0;3;1650938280373999;16383;144;0x4080
0;3;1651003732543999;891;1321;0x4000
0;3;1651069827605999;16383;16383;0x4480
0;3;1651073522383998;1349;1736;0x4000
0;3;1651097205445998;271;712;0x4000
0;3;1651135735737998;16383;16073;0x4080
0;3;1651234235981998;824;1247;0x4000
0;3;1651238565197999;2124;2483;0x4000
0;3;1651299016811998;16383;16383;0x4480
0;3;1651394076643998;1099;1520;0x4000
0;3;1651452811659999;4328;4459;0x4000
0;3;1651472304375998;3095;3372;0x4000
0;3;1651582612493999;1131;1533;0x4000
0;3;1651593979025999;3663;3895;0x4000
0;3;1651633958197999;11579;10676;0x4000
0;3;1651678133167624;16383;15662;0x4080
0;3;1651771176925999;5838;5803;0x4000
0;3;1651812102903998;3052;3322;0x4000
0;3;1651858096271999;1531;1888;0x4000
0;3;1651894075503998;1038;1441;0x4000
0;3;1651902666773998;900;1326;0x4000
0;3;1651921920629998;4850;4941;0x4000
0;3;1651968131791998;4261;4425;0x4000
0;3;1651990934527998;5534;5555;0x4000
0;3;1652043192567998;640;1088;0x4000
0;3;1652054835167998;3131;3402;0x4000
0;3;1652063194845998;11215;10341;0x4000
0;3;1652084413253999;3204;3487;0x4000
0;3;1652094469951999;1151;1558;0x4000
0;3;1652129454231998;203;641;0x4000
0;3;1652221638957999;9932;9287;0x4000
0;3;1652237100959998;539;982;0x4000
0;3;1652248216815998;16383;178;0x4080
0;3;1652271759237998;792;1227;0x4000
0;3;1652352724719999;9418;8868;0x4000
0;3;1652362483715999;2298;2612;0x4000
0;3;1652363094671998;5375;5405;0x4000
0;3;1652393497207998;16383;190;0x4080
0;3;1652446816307998;3613;3838;0x4000
0;3;1652566976183373;16383;16383;0x4480
0;3;1652612510831999;297;728;0x4000
0;3;1652618597069998;923;1342;0x4000
0;3;1652691788585999;7140;6925;0x4000
0;3;1652771298465998;9119;8646;0x4000
0;3;1652774255263999;4810;4931;0x4000
0;3;1652859577957999;7139;6930;0x4000
0;3;1652872499125999;12091;11140;0x4000
0;3;1652891131147999;482;922;0x4000
0;3;1652897173701998;8423;8021;0x4000
0;3;1652897793623999;3940;4139;0x4000
0;3;1652941038049998;14465;13057;0x4000
0;3;1652976734283998;4523;4644;0x4000
0;3;1652988153111998;939;1367;0x4000
0;3;1653095052603998;1982;2328;0x4000
0;3;1653098783647998;5077;5166;0x4000
0;3;1653115563893999;2680;2975;0x4000
0;3;1653115752027998;10901;10108;0x4000
0;3;1653118406183999;16383;16383;0x4480
